paper_id,year,topic,MethodTag,MethodFamily,Methodology,PolicySalience,PoliticalSensitivity,SecrecyConstraint,DataAccess,coder_notes
1,2022,3,40,901,3,2,3,0,2,PolicySalience=2[对策]; PoliticalSensitivity=3[国防]; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=40; MY=3; MF9=901
464,2019,4,10,909,1,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=0; DataAccess=1[思辨]; MT=10; MY=1; MF9=909
465,2019,1,10,909,1,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=1[思辨]; MT=10; MY=1; MF9=909
466,2019,2,10,909,1,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[规范研究]; MT=10; MY=1; MF9=909
467,2019,3,20,904,3,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[军民融合]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
468,2019,2,20,904,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
469,2019,2,20,906,3,3,3,0,0,PolicySalience=3[标准]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
470,2019,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
471,2019,3,20,901,2,3,0,1,2,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=1[官网]; DataAccess=2[样本]; MT=20; MY=2; MF9=901
472,2019,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
473,2019,1,20,904,3,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
474,2019,2,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=20; MY=3; MF9=904
475,2019,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
476,2019,3,20,904,3,2,3,0,2,PolicySalience=2[模式]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=3; MF9=904
477,2019,1,10,909,1,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[思辨]; MT=10; MY=1; MF9=909
478,2020,2,20,904,3,2,3,0,0,PolicySalience=2[路径]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
479,2020,3,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=1[思辨]; MT=20; MY=3; MF9=904
480,2019,2,40,901,3,3,2,0,1,PolicySalience=3[规范]; PoliticalSensitivity=2[跨部门]; SecrecyConstraint=0; DataAccess=1[理论探讨]; MT=40; MY=3; MF9=901
481,2020,3,20,907,2,3,3,0,0,PolicySalience=3[指标体系]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=2; MF9=907
482,2020,2,30,903,5,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
483,2020,4,40,901,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
484,2020,2,20,904,3,2,3,3,0,PolicySalience=2[路径]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
485,2020,3,40,901,3,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=40; MY=3; MF9=901
486,2020,2,20,906,4,3,3,0,3,PolicySalience=3[标准]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=4; MF9=906
487,2020,2,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
488,2020,3,20,904,4,3,3,0,3,PolicySalience=3[规范]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=4; MF9=904
489,2020,1,20,904,3,3,3,3,0,PolicySalience=3[办法]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
490,2020,1,20,906,3,3,3,0,0,PolicySalience=3[标准]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
491,2020,2,30,903,5,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[规范研究]; MT=30; MY=5; MF9=903
492,2020,2,20,906,3,2,3,1,1,PolicySalience=2[框架]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=1[白皮书]; DataAccess=1[话语分析]; MT=20; MY=3; MF9=906
493,2020,3,20,906,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
494,2020,3,20,906,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=906
495,2020,1,20,904,3,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=904
496,2020,2,30,903,5,3,3,0,0,PolicySalience=3[指标体系]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
497,2021,2,20,904,4,3,3,0,2,PolicySalience=3[流程]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=4; MF9=904
498,2020,1,10,909,1,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=10; MY=1; MF9=909
499,2020,2,20,906,4,3,3,0,3,PolicySalience=3[制度设计]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=4; MF9=906
500,2020,3,20,902,4,3,3,0,3,PolicySalience=3[制度设计]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=3[实验]; MT=20; MY=4; MF9=902
501,2020,2,20,904,4,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=4; MF9=904
502,2021,4,20,906,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=906
503,2020,2,20,906,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=906
504,2021,1,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
505,2020,2,30,903,5,2,3,0,3,PolicySalience=2[路径]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=30; MY=5; MF9=903
506,2020,3,20,904,3,3,3,0,2,PolicySalience=3[规范]; PoliticalSensitivity=3[反恐怖]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=3; MF9=904
507,2020,2,20,904,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
508,2021,2,30,902,5,3,3,3,2,PolicySalience=3[制度设计]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=2[编码\b]; MT=30; MY=5; MF9=902
509,2020,4,20,904,3,3,0,0,1,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[规范研究]; MT=20; MY=3; MF9=904
510,2020,3,20,904,3,3,0,0,1,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=904
511,2021,2,20,904,4,3,3,3,3,PolicySalience=3[规范]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=3[军事]; DataAccess=3[数据库]; MT=20; MY=4; MF9=904
512,2020,3,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[规范研究]; MT=20; MY=3; MF9=904
513,2020,3,20,904,4,3,0,0,1,PolicySalience=3[流程]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=4; MF9=904
514,2021,1,20,904,3,2,0,0,1,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=904
515,2021,2,40,901,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
516,2021,2,40,901,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=40; MY=3; MF9=901
517,2021,1,40,901,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
518,2021,3,10,909,1,2,2,0,0,PolicySalience=2[路径]; PoliticalSensitivity=2[网络安全]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
519,2021,1,10,909,1,2,0,0,0,PolicySalience=2[路径]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
520,2021,1,20,904,3,3,0,0,0,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
521,2021,1,20,904,3,2,3,3,0,PolicySalience=2[对策]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
522,2021,1,40,901,3,3,3,0,1,PolicySalience=3[制度设计]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[概念辨析]; MT=40; MY=3; MF9=901
523,2021,1,20,904,3,2,3,3,1,PolicySalience=2[对策]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
524,2021,2,20,904,4,3,3,3,3,PolicySalience=3[规范]; PoliticalSensitivity=3[间谍]; SecrecyConstraint=3[军事]; DataAccess=3[数据库]; MT=20; MY=4; MF9=904
525,2021,1,40,901,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
526,2021,3,30,903,5,3,3,0,0,PolicySalience=3[考核]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
527,2021,3,40,901,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
528,2021,2,40,901,3,3,3,0,0,PolicySalience=3[流程]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
529,2021,1,20,904,4,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
530,2021,4,10,909,1,2,0,0,1,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=10; MY=1; MF9=909
531,2021,1,20,904,3,2,0,0,1,PolicySalience=2[路径]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
532,2021,2,20,904,3,2,0,0,0,PolicySalience=2[路径]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
533,2021,1,30,903,5,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
534,2021,3,10,909,1,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
535,2021,2,10,909,1,3,2,0,0,PolicySalience=3[流程]; PoliticalSensitivity=2[网络安全]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
536,2021,1,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
537,2021,2,20,906,3,3,3,0,0,PolicySalience=3[条款]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
538,2021,1,20,904,3,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
539,2021,1,10,908,1,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=908
540,2021,3,20,906,3,3,0,0,1,PolicySalience=3[条款]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=906
541,2021,1,20,904,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
542,2021,1,20,904,3,2,0,0,1,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
543,2021,2,30,903,5,3,3,0,0,PolicySalience=3[立法]; PoliticalSensitivity=3[军队]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
544,2021,1,20,904,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
545,2021,2,20,906,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
546,2021,4,20,904,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
547,2021,1,20,904,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
548,2021,3,20,904,3,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
549,2021,3,20,904,3,0,0,0,0,PolicySalience=0; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
550,2022,1,30,903,5,2,3,0,2,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=2[样本]; MT=30; MY=5; MF9=903
551,2021,1,40,901,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
552,2021,3,40,901,3,2,0,0,1,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=40; MY=3; MF9=901
553,2021,2,30,903,5,3,3,3,2,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=2[样本]; MT=30; MY=5; MF9=903
554,2021,1,30,903,5,3,3,0,2,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=2[样本]; MT=30; MY=5; MF9=903
555,2021,2,30,903,5,3,3,0,0,PolicySalience=3[立法]; PoliticalSensitivity=3[网络主权]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
556,2021,1,20,904,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
557,2020,2,20,904,4,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
558,2021,1,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[反分裂]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
559,2021,3,20,904,3,2,3,0,3,PolicySalience=2[框架]; PoliticalSensitivity=3[社会稳定]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=3; MF9=904
560,2022,3,20,906,4,3,3,0,1,PolicySalience=3[流程]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=4; MF9=906
561,2022,1,30,903,5,3,3,0,1,PolicySalience=3[执法]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
562,2022,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
563,2022,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[制裁]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
564,2022,1,30,903,5,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
565,2022,2,20,904,4,3,3,3,0,PolicySalience=3[立法]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=4; MF9=904
566,2022,2,30,903,5,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=3[军事]; DataAccess=0; MT=30; MY=5; MF9=903
567,2022,2,30,903,5,2,0,0,3,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[数据库]; MT=30; MY=5; MF9=903
568,2022,2,30,903,5,3,3,0,1,PolicySalience=3[指标体系]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[哲学]; MT=30; MY=5; MF9=903
569,2022,2,20,904,3,3,3,3,2,PolicySalience=3[立法]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=2[编码\b]; MT=20; MY=3; MF9=904
570,2022,3,20,904,4,3,2,0,0,PolicySalience=3[条款]; PoliticalSensitivity=2[跨部门]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
571,2022,2,20,904,3,3,0,0,0,PolicySalience=3[试点]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
572,2022,2,10,908,1,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[反恐怖]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=908
573,2022,3,30,903,5,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
574,2022,3,40,901,3,3,2,0,0,PolicySalience=3[标准]; PoliticalSensitivity=2[网络安全]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
575,2022,3,20,906,3,3,3,0,1,PolicySalience=3[办法]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=906
576,2022,3,20,904,4,3,0,0,2,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[问卷]; MT=20; MY=4; MF9=904
577,2022,2,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
578,2022,2,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
579,2022,3,20,906,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
580,2022,4,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
581,2022,1,20,901,2,3,3,0,2,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=2; MF9=901
582,2022,1,40,901,3,2,3,1,0,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=1[官网]; DataAccess=0; MT=40; MY=3; MF9=901
583,2022,2,40,901,3,3,3,0,0,PolicySalience=3[程序]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
584,2022,2,30,903,5,3,2,0,0,PolicySalience=3[程序]; PoliticalSensitivity=2[口岸]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
585,2023,2,20,908,2,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=2; MF9=908
586,2022,2,20,904,3,2,0,0,2,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=20; MY=3; MF9=904
587,2022,2,20,904,3,3,3,0,3,PolicySalience=3[立法]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=3; MF9=904
588,2022,3,30,902,5,2,0,0,3,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[实验]; MT=30; MY=5; MF9=902
589,2022,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
590,2022,3,20,904,3,2,3,3,2,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=2[编码\b]; MT=20; MY=3; MF9=904
591,2022,2,20,904,3,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
592,2022,2,20,904,3,3,3,3,0,PolicySalience=3[立法]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
593,2022,4,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
594,2022,2,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[颜色革命]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
595,2022,3,10,908,1,3,2,0,3,PolicySalience=3[条款]; PoliticalSensitivity=2[数据安全]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=10; MY=1; MF9=908
596,2022,3,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
597,2022,3,40,908,3,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=40; MY=3; MF9=908
598,2022,1,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
599,2022,3,40,907,3,3,0,1,1,PolicySalience=3[指标体系]; PoliticalSensitivity=0; SecrecyConstraint=1[统计年鉴]; DataAccess=1[文献综述]; MT=40; MY=3; MF9=907
600,2022,2,20,904,3,2,3,0,1,PolicySalience=2[对策]; PoliticalSensitivity=3[恐怖主义]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
601,2022,4,20,904,3,3,0,0,0,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
602,2022,2,30,903,5,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[思辨]; MT=30; MY=5; MF9=903
603,2022,3,20,902,2,3,3,3,3,PolicySalience=3[流程]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=3[数据库]; MT=20; MY=2; MF9=902
604,2022,3,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
605,2022,2,20,904,3,3,0,0,0,PolicySalience=3[条款]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
606,2022,2,20,902,2,2,0,0,3,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[追踪调查]; MT=20; MY=2; MF9=902
607,2022,1,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=30; MY=5; MF9=903
608,2022,1,10,909,1,3,3,0,3,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=10; MY=1; MF9=909
609,2022,4,30,902,5,3,2,0,3,PolicySalience=3[规范]; PoliticalSensitivity=2[网络安全]; SecrecyConstraint=0; DataAccess=3[实验]; MT=30; MY=5; MF9=902
610,2022,3,10,908,1,3,0,0,1,PolicySalience=3[清单]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=10; MY=1; MF9=908
611,2022,2,20,904,4,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
612,2022,3,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
613,2022,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
614,2022,1,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
615,2023,4,20,905,2,3,3,0,0,PolicySalience=3[制度设计]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=2; MF9=905
616,2022,3,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
617,2022,1,20,904,4,3,3,0,1,PolicySalience=3[制度设计]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=20; MY=4; MF9=904
